blueprintTypeID,activity,time
20606,1,1440
20606,0,1800
20606,2,630
20606,3,630
20608,1,1440
20608,0,1800
20608,2,630
20608,3,630
20610,1,1440
20610,0,1800
20610,2,630
20610,3,630
20612,1,1440
20612,0,1800
20612,2,630
20612,3,630
20614,1,1440
20614,0,1800
20614,2,630
20614,3,630
20618,1,720
20618,0,900
20618,2,315
20618,3,315
20620,1,720
20620,0,900
20620,2,315
20620,3,315
20622,1,1440
20622,0,1800
20622,2,630
20622,3,630
20624,1,2160
20624,0,2700
20624,2,945
20624,3,945
20626,1,720
20626,0,900
20626,2,315
20626,3,315
20628,1,1440
20628,0,1800
20628,2,630
20628,3,630
20630,1,720
20630,0,900
20630,2,315
20630,3,315
20632,1,1440
20632,0,1800
20632,2,630
20632,3,630
20634,1,1440
20634,0,1800
20634,2,630
20634,3,630
20636,1,1440
20636,0,1800
20636,2,630
20636,3,630
20638,1,1440
20638,0,1800
20638,2,630
20638,3,630
20640,1,1440
20640,0,1800
20640,2,630
20640,3,630
20642,1,1440
20642,0,1800
20642,2,630
20642,3,630
20702,1,28800
20702,4,72000
20702,0,36000
20702,2,12600
20702,3,12600
20704,1,28800
20704,4,72000
20704,0,36000
20704,2,12600
20704,3,12600
21010,1,12800
21010,0,16000
21010,2,6300
21010,3,6300
21012,1,12800
21012,0,16000
21012,2,6300
21012,3,6300
21014,1,12800
21014,0,16000
21014,2,6300
21014,3,6300
21018,1,12800
21018,0,16000
21018,2,6300
21018,3,6300
21020,1,12800
21020,0,16000
21020,2,6300
21020,3,6300
21022,1,12800
21022,0,16000
21022,2,6300
21022,3,6300
21024,1,12800
21024,0,16000
21024,2,6300
21024,3,6300
21026,1,12800
21026,0,16000
21026,2,6300
21026,3,6300
21028,1,12800
21028,0,16000
21028,2,6300
21028,3,6300
21030,1,12800
21030,0,16000
21030,2,6300
21030,3,6300
21036,1,12800
21036,0,16000
21036,2,6300
21036,3,6300
21038,1,12800
21038,0,16000
21038,2,6300
21038,3,6300
21040,1,12800
21040,0,16000
21040,2,6300
21040,3,6300
21042,1,12800
21042,0,16000
21042,2,6300
21042,3,6300
21055,1,1440
21055,0,1800
21055,2,105
21055,3,105
21095,1,240
21095,0,300
21095,2,105
21095,3,105
21098,1,4800
21098,0,6000
21098,2,2100
21098,3,2100
21335,1,240
21335,0,300
21335,2,105
21335,3,105
21471,1,720
21471,0,900
21471,2,315
21471,3,315
21473,1,1440
21473,0,1800
21473,2,630
21473,3,630
21475,1,2160
21475,0,2700
21475,2,945
21475,3,945
21477,1,720
21477,0,900
21477,2,315
21477,3,315
21479,1,1440
21479,0,1800
21479,2,630
21479,3,630
21481,1,2160
21481,0,2700
21481,2,945
21481,3,945
21483,1,720
21483,0,900
21483,2,315
21483,3,315
21485,1,720
21485,0,900
21485,2,315
21485,3,315
21487,1,720
21487,0,900
21487,2,315
21487,3,315
21489,1,720
21489,0,900
21489,2,315
21489,3,315
21492,1,720
21492,0,900
21492,2,315
21492,3,315
21494,1,720
21494,0,900
21494,2,315
21494,3,315
21497,1,720
21497,0,900
21497,2,315
21497,3,315
21499,1,720
21499,0,900
21499,2,315
21499,3,315
21501,1,720
21501,0,900
21501,2,315
21501,3,315
21505,1,720
21505,0,900
21505,2,315
21505,3,315
21507,1,1440
21507,0,1800
21507,2,630
21507,3,630
21509,1,1440
21509,0,1800
21509,2,630
21509,3,630
21511,1,1440
21511,0,1800
21511,2,630
21511,3,630
21513,1,1440
21513,0,1800
21513,2,630
21513,3,630
21522,1,720
21522,0,900
21522,2,315
21522,3,315
21524,1,720
21524,0,900
21524,2,315
21524,3,315
21526,1,720
21526,0,900
21526,2,315
21526,3,315
21528,1,720
21528,0,900
21528,2,315
21528,3,315
21530,1,720
21530,0,900
21530,2,315
21530,3,315
21535,1,720
21535,0,900
21535,2,315
21535,3,315
21537,1,1440
21537,0,1800
21537,2,630
21537,3,630
21539,1,2160
21539,0,2700
21539,2,945
21539,3,945
21541,1,1440
21541,0,1800
21541,2,630
21541,3,630
21543,1,720
21543,0,900
21543,2,315
21543,3,315
21546,1,720
21546,0,900
21546,2,315
21546,3,315
21548,1,720
21548,0,900
21548,2,315
21548,3,315
21550,1,720
21550,0,900
21550,2,315
21550,3,315
21552,1,1440
21552,0,1800
21552,2,630
21552,3,630
21554,1,1440
21554,0,1800
21554,2,630
21554,3,630
21556,1,1440
21556,0,1800
21556,2,630
21556,3,630
21558,1,2160
21558,0,2700
21558,2,945
21558,3,945
21560,1,2160
21560,0,2700
21560,2,945
21560,3,945
21562,1,2160
21562,0,2700
21562,2,945
21562,3,945
21604,1,2880
21604,0,3600
21604,2,1260
21604,3,1260
21629,1,4800
21629,0,6000
21629,2,2100
21629,3,2100
21639,1,2400
21639,0,3000
21639,2,1050
21639,3,1050
21641,1,2400
21641,0,3000
21641,2,1050
21641,3,1050
21854,1,240
21854,0,300
21854,2,105
21854,3,105
21856,1,240
21856,0,300
21856,2,105
21856,3,105
21858,1,240
21858,0,300
21858,2,105
21858,3,105
21868,1,480
21868,4,45600
21868,0,600
21868,2,210
21868,3,210
21943,1,144000
21943,0,180000
21943,2,63000
21943,3,63000
21944,1,144000
21944,0,180000
21944,2,63000
21944,3,63000
21945,1,144000
21945,0,180000
21945,2,63000
21945,3,63000
21946,1,144000
21946,0,180000
21946,2,63000
21946,3,63000
21948,1,69120
21948,0,86400
21948,2,21000
21948,3,21000
21950,1,69120
21950,0,86400
21950,2,21000
21950,3,21000
21952,1,69120
21952,0,86400
21952,2,21000
21952,3,21000
21954,1,69120
21954,0,86400
21954,2,21000
21954,3,21000
21956,1,69120
21956,0,86400
21956,2,21000
21956,3,21000
21958,1,69120
21958,0,86400
21958,2,21000
21958,3,21000
21960,1,69120
21960,0,86400
21960,2,21000
21960,3,21000
21962,1,69120
21962,0,86400
21962,2,21000
21962,3,21000
21964,1,69120
21964,0,86400
21964,2,21000
21964,3,21000
21966,1,69120
21966,0,86400
21966,2,21000
21966,3,21000
21968,1,69120
21968,0,86400
21968,2,21000
21968,3,21000
21970,1,69120
21970,0,86400
21970,2,21000
21970,3,21000
22176,1,1440
22176,4,30900
22176,0,1800
22176,2,630
22176,3,630
22178,1,1440
22178,4,30900
22178,0,1800
22178,2,630
22178,3,630
22230,1,4368
22230,0,5460
22230,2,1911
22230,3,1911
22292,1,1872
22292,0,2340
22292,2,819
22292,3,819
22299,1,2880
22299,4,68100
22299,0,3600
22299,2,1260
22299,3,1260
22300,1,2880
22300,4,68100
22300,0,3600
22300,2,1260
22300,3,1260
22301,1,2880
22301,4,68100
22301,0,3600
22301,2,1260
22301,3,1260
22302,1,2880
22302,0,3600
22302,2,1260
22302,3,1260
22303,1,2880
22303,4,68100
22303,0,3600
22303,2,1260
22303,3,1260
22304,1,2880
22304,4,68100
22304,0,3600
22304,2,1260
22304,3,1260
22305,1,2880
22305,4,68100
22305,0,3600
22305,2,1260
22305,3,1260
22306,1,2880
22306,4,68100
22306,0,3600
22306,2,1260
22306,3,1260
22307,1,2880
22307,4,68100
22307,0,3600
22307,2,1260
22307,3,1260
22308,1,2880
22308,4,68100
22308,0,3600
22308,2,1260
22308,3,1260
22309,1,2880
22309,4,68100
22309,0,3600
22309,2,1260
22309,3,1260
22310,1,2880
22310,4,68100
22310,0,3600
22310,2,1260
22310,3,1260
22311,1,2880
22311,4,68100
22311,0,3600
22311,2,1260
22311,3,1260
22326,1,1440
22326,0,1800
22326,2,630
22326,3,630
22328,1,1440
22328,0,1800
22328,2,630
22328,3,630
22330,1,1440
22330,0,1800
22330,2,630
22330,3,630
22332,1,1440
22332,0,1800
22332,2,630
22332,3,630
22429,1,288000
22429,0,360000
22429,2,126000
22429,3,126000
22431,1,288000
22431,0,360000
22431,2,126000
22431,3,126000
22437,1,288000
22437,0,360000
22437,2,126000
22437,3,126000
22441,1,288000
22441,0,360000
22441,2,126000
22441,3,126000
22443,1,240000
22443,0,300000
22443,2,105000
22443,3,105000
22445,1,240000
22445,0,300000
22445,2,105000
22445,3,105000
22447,1,240000
22447,0,300000
22447,2,105000
22447,3,105000
22449,1,240000
22449,0,300000
22449,2,105000
22449,3,105000
22453,1,144000
22453,0,180000
22453,2,63000
22453,3,63000
22457,1,144000
22457,0,180000
22457,2,63000
22457,3,63000
22461,1,144000
22461,0,180000
22461,2,63000
22461,3,63000
22465,1,144000
22465,0,180000
22465,2,63000
22465,3,63000
22467,1,240000
22467,0,300000
22467,2,105000
22467,3,105000
22469,1,240000
22469,0,300000
22469,2,105000
22469,3,105000
22471,1,240000
22471,0,300000
22471,2,105000
22471,3,105000
22475,1,240000
22475,0,300000
22475,2,105000
22475,3,105000
22477,1,2160
22477,0,2700
22477,2,945
22477,3,945
22543,1,720
22543,4,13800
22543,0,900
22543,2,315
22543,3,315
22545,1,192000
22545,0,240000
22545,2,84000
22545,3,84000
22547,1,192000
22547,0,240000
22547,2,84000
22547,3,84000
22549,1,192000
22549,0,240000
22549,2,84000
22549,3,84000
22554,1,2880
22554,4,68100
22554,0,3600
22554,2,1260
22554,3,1260
22556,1,2880
22556,4,68100
22556,0,3600
22556,2,1260
22556,3,1260
22558,1,2880
22558,4,68100
22558,0,3600
22558,2,1260
22558,3,1260
22573,1,720
22573,0,900
22573,2,315
22573,3,315
22577,1,720
22577,4,13800
22577,0,900
22577,2,315
22577,3,315
22766,1,720
22766,4,23700
22766,0,900
22766,2,315
22766,3,315
22779,1,480
22779,0,600
22779,2,210
22779,3,210
22781,1,9600
22781,0,12000
22781,2,4200
22781,3,4200
22783,1,2880
22783,0,3600
22783,2,1260
22783,3,1260
22853,1,4800000
22853,0,6000000
22853,2,84000
22853,3,84000
22876,1,720
22876,0,900
22876,2,315
22876,3,315
22878,1,720
22878,0,900
22878,2,315
22878,3,315
22880,1,720
22880,0,900
22880,2,315
22880,3,315
22882,1,720
22882,0,900
22882,2,315
22882,3,315
22884,1,720
22884,0,900
22884,2,315
22884,3,315
22886,1,1440
22886,0,1800
22886,2,630
22886,3,630
22888,1,720
22888,0,900
22888,2,315
22888,3,315
22890,1,1440
22890,0,1800
22890,2,630
22890,3,630
22892,1,2160
22892,0,2700
22892,2,945
22892,3,945
22894,1,720
22894,0,900
22894,2,315
22894,3,315
22896,1,1440
22896,0,1800
22896,2,630
22896,3,630
22898,1,1440
22898,0,1800
22898,2,630
22898,3,630
22900,1,720
22900,0,900
22900,2,315
22900,3,315
22902,1,720
22902,0,900
22902,2,315
22902,3,315
22904,1,720
22904,0,900
22904,2,315
22904,3,315
22906,1,1440
22906,0,1800
22906,2,630
22906,3,630
22908,1,1440
22908,0,1800
22908,2,630
22908,3,630
22910,1,1440
22910,0,1800
22910,2,630
22910,3,630
22912,1,2160
22912,0,2700
22912,2,945
22912,3,945
22914,1,2160
22914,0,2700
22914,2,945
22914,3,945
22916,1,2160
22916,0,2700
22916,2,945
22916,3,945
22918,1,720
22918,0,900
22918,2,315
22918,3,315
22920,1,720
22920,0,900
22920,2,315
22920,3,315
22922,1,720
22922,0,900
22922,2,315
22922,3,315
22924,1,720
22924,0,900
22924,2,315
22924,3,315
22926,1,1440
22926,0,1800
22926,2,630
22926,3,630
22928,1,1440
22928,0,1800
22928,2,630
22928,3,630
22930,1,1440
22930,0,1800
22930,2,630
22930,3,630
22932,1,1440
22932,0,1800
22932,2,630
22932,3,630
22934,1,1440
22934,0,1800
22934,2,630
22934,3,630
22936,1,1440
22936,0,1800
22936,2,630
22936,3,630
22938,1,1440
22938,0,1800
22938,2,630
22938,3,630
22940,1,1440
22940,0,1800
22940,2,630
22940,3,630
22942,1,1440
22942,0,1800
22942,2,630
22942,3,630
22944,1,1440
22944,0,1800
22944,2,630
22944,3,630
22946,1,1440
22946,0,1800
22946,2,630
22946,3,630
22948,1,720
22948,0,900
22948,2,315
22948,3,315
22950,1,1440
22950,0,1800
22950,2,630
22950,3,630
22952,1,2160
22952,0,2700
22952,2,945
22952,3,945
22954,1,720
22954,0,900
22954,2,315
22954,3,315
23056,1,7200
23056,4,36000
23056,0,9000
23056,2,4200
23056,3,4200
23058,1,7200
23058,4,36000
23058,0,9000
23058,2,4200
23058,3,4200
23060,1,7200
23060,4,36000
23060,0,9000
23060,2,4200
23060,3,4200
23062,1,7200
23062,4,36000
23062,0,9000
23062,2,4200
23062,3,4200
23072,1,240
23072,0,300
23072,2,105
23072,3,105
23415,1,720
23415,0,900
23415,2,315
23415,3,315
23417,1,2160
23417,0,2700
23417,2,945
23417,3,945
23419,1,720
23419,0,900
23419,2,315
23419,3,315
23474,1,720
23474,0,900
23474,2,315
23474,3,315
23507,1,720
23507,0,900
23507,2,315
23507,3,315
23511,1,720
23511,0,900
23511,2,315
23511,3,315
23513,1,720
23513,0,900
23513,2,315
23513,3,315
23524,1,720
23524,4,23700
23524,0,900
23524,2,315
23524,3,315
23526,1,720
23526,4,23700
23526,0,900
23526,2,315
23526,3,315
23528,1,2160
23528,4,51000
23528,0,2700
23528,2,945
23528,3,945
23534,1,1440
23534,4,30900
23534,0,1800
23534,2,630
23534,3,630
23537,1,720
23537,0,900
23537,2,315
23537,3,315
23560,1,720
23560,4,23700
23560,0,900
23560,2,315
23560,3,315
23562,1,720
23562,4,23700
23562,0,900
23562,2,315
23562,3,315
23564,1,720
23564,4,23700
23564,0,900
23564,2,315
23564,3,315
23660,1,240
23660,0,300
23660,2,105
23660,3,105
23703,1,480
23703,0,600
23703,2,210
23703,3,210
23706,1,480
23706,0,600
23706,2,210
23706,3,210
23708,1,240
23708,0,300
23708,2,105
23708,3,105
23710,1,480
23710,4,15900
23710,0,600
23710,2,210
23710,3,210
23712,1,240
23712,4,7800
23712,0,300
23712,2,105
23712,3,105
23714,1,480
23714,0,600
23714,2,210
23714,3,210
23716,1,240
23716,0,300
23716,2,105
23716,3,105
23718,1,480
23718,4,15900
23718,0,600
23718,2,210
23718,3,210
23720,1,240
23720,4,7800
23720,0,300
23720,2,105
23720,3,105
23722,1,480
23722,0,600
23722,2,210
23722,3,210
23724,1,240
23724,0,300
23724,2,105
23724,3,105
23726,1,480
23726,0,600
23726,2,210
23726,3,210
23728,1,240
23728,0,300
23728,2,105
23728,3,105
23730,1,480
23730,0,600
23730,2,210
23730,3,210
23732,1,240
23732,0,300
23732,2,105
23732,3,105
23736,1,43200
23736,0,54000
23736,2,18900
23736,3,18900
23758,1,1600000
23758,0,2000000
23758,2,28000
23758,3,28000
23760,1,9600
23760,0,12000
23760,2,4200
23760,3,4200
23774,1,7200000
23774,0,9000000
23774,2,126000
23774,3,126000
23784,1,720
23784,0,900
23784,2,315
23784,3,315
23786,1,2160
23786,0,2700
23786,2,945
23786,3,945
23788,1,720
23788,0,900
23788,2,315
23788,3,315
23790,1,720
23790,0,900
23790,2,315
23790,3,315
23792,1,720
23792,0,900
23792,2,315
23792,3,315
23794,1,1440
23794,0,1800
23794,2,630
23794,3,630
23796,1,720
23796,0,900
23796,2,315
23796,3,315
23798,1,1440
23798,0,1800
23798,2,630
23798,3,630
23800,1,2160
23800,0,2700
23800,2,945
23800,3,945
23802,1,720
23802,0,900
23802,2,315
23802,3,315
23804,1,1440
23804,0,1800
23804,2,630
23804,3,630
23806,1,1440
23806,0,1800
23806,2,630
23806,3,630
23808,1,720
23808,0,900
23808,2,315
23808,3,315
23810,1,1440
23810,0,1800
23810,2,630
23810,3,630
23812,1,2160
23812,0,2700
23812,2,945
23812,3,945
23814,1,1440
23814,0,1800
23814,2,630
23814,3,630
23816,1,720
23816,0,900
23816,2,315
23816,3,315
23818,1,1440
23818,0,1800
23818,2,630
23818,3,630
23820,1,2160
23820,0,2700
23820,2,945
23820,3,945
23822,1,720
23822,0,900
23822,2,315
23822,3,315
23825,1,1440
23825,0,1800
23825,2,630
23825,3,630
23830,1,2160
23830,0,2700
23830,2,945
23830,3,945
23835,1,720
23835,0,900
23835,2,315
23835,3,315
23837,1,720
23837,0,900
23837,2,315
23837,3,315
23839,1,720
23839,0,900
23839,2,315
23839,3,315
23841,1,1440
23841,0,1800
23841,2,630
23841,3,630
23843,1,1440
23843,0,1800
23843,2,630
23843,3,630
23845,1,1440
23845,0,1800
23845,2,630
23845,3,630
23847,1,2160
23847,0,2700
23847,2,945
23847,3,945
23849,1,2160
23849,0,2700
23849,2,945
23849,3,945
23851,1,2160
23851,0,2700
23851,2,945
23851,3,945
23853,1,720
23853,0,900
23853,2,315
23853,3,315
23855,1,1440
23855,0,1800
23855,2,630
23855,3,630
23857,1,1440
23857,0,1800
23857,2,630
23857,3,630
23865,1,720
23865,0,900
23865,2,315
23865,3,315
23867,1,1440
23867,0,1800
23867,2,630
23867,3,630
23869,1,2160
23869,0,2700
23869,2,945
23869,3,945
23888,1,5760
23888,0,7200
23888,2,105
23888,3,105
23895,1,720
23895,0,900
23895,2,315
23895,3,315
23897,1,720
23897,0,900
23897,2,315
23897,3,315
23899,1,720
23899,0,900
23899,2,315
23899,3,315
23901,1,720
23901,0,900
23901,2,315
23901,3,315
23903,1,720
23903,0,900
23903,2,315
23903,3,315
23912,1,1600000
23912,0,2000000
23912,2,28000
23912,3,28000
23914,1,4800000
23914,0,6000000
23914,2,84000
23914,3,84000
23916,1,1600000
23916,0,2000000
23916,2,28000
23916,3,28000
23918,1,4800000
23918,0,6000000
23918,2,84000
23918,3,84000
23920,1,4800000
23920,0,6000000
23920,2,84000
23920,3,84000
23954,1,43200
23954,0,54000
23954,2,18900
23954,3,18900
24284,1,28800
24284,4,72000
24284,0,36000
24284,2,12600
24284,3,12600
24306,1,4368
24306,0,5460
24306,2,1911
24306,3,1911
24349,1,720
24349,4,13800
24349,0,900
24349,2,315
24349,3,315
24396,1,1440
24396,4,30900
24396,0,1800
24396,2,630
24396,3,630
24418,1,3744
24418,0,4680
24418,2,1638
24418,3,1638
24428,1,5616
24428,0,7020
24428,2,2457
24428,3,2457
24439,1,3744
24439,0,4680
24439,2,1638
24439,3,1638
24444,1,3744
24444,0,4680
24444,2,1638
24444,3,1638
24469,1,2000
24469,0,2500
24469,2,2100
24469,3,2100
24472,1,3840
24472,0,4800
24472,2,168
24472,3,168
24474,1,3840
24474,0,4800
24474,2,168
24474,3,168
24476,1,3840
24476,0,4800
24476,2,168
24476,3,168
24484,1,1600000
24484,0,2000000
24484,2,28000
24484,3,28000
24487,1,7680
24487,0,9600
24487,2,336
24487,3,336
24489,1,7680
24489,0,9600
24489,2,336
24489,3,336
24491,1,7680
24491,0,9600
24491,2,336
24491,3,336
24496,1,3840
24496,0,4800
24496,2,168
24496,3,168
24498,1,3840
24498,0,4800
24498,2,168
24498,3,168
24500,1,3840
24500,0,4800
24500,2,168
24500,3,168
24502,1,3840
24502,0,4800
24502,2,168
24502,3,168
24504,1,3840
24504,0,4800
24504,2,168
24504,3,168
24506,1,3840
24506,0,4800
24506,2,168
24506,3,168
24508,1,7680
24508,0,9600
24508,2,336
24508,3,336
24510,1,7680
24510,0,9600
24510,2,336
24510,3,336
24512,1,7680
24512,0,9600
24512,2,336
24512,3,336
24514,1,7680
24514,0,9600
24514,2,336
24514,3,336
24516,1,7680
24516,0,9600
24516,2,336
24516,3,336
24518,1,7680
24518,0,9600
24518,2,336
24518,3,336
24520,1,11520
24520,0,14400
24520,2,504
24520,3,504
24522,1,11520
24522,0,14400
24522,2,504
24522,3,504
24524,1,11520
24524,0,14400
24524,2,504
24524,3,504
24526,1,11520
24526,0,14400
24526,2,504
24526,3,504
24528,1,11520
24528,0,14400
24528,2,504
24528,3,504
24530,1,11520
24530,0,14400
24530,2,504
24530,3,504
24532,1,11520
24532,0,14400
24532,2,504
24532,3,504
24534,1,11520
24534,0,14400
24534,2,504
24534,3,504
24536,1,11520
24536,0,14400
24536,2,504
24536,3,504
24538,1,11520
24538,0,14400
24538,2,504
24538,3,504
24540,1,11520
24540,0,14400
24540,2,504
24540,3,504
24542,1,11520
24542,0,14400
24542,2,504
24542,3,504
24543,1,3840
24543,0,4800
24543,2,168
24543,3,168
24544,1,3840
24544,0,4800
24544,2,168
24544,3,168
24546,1,12800
24546,0,16000
24546,2,6300
24546,3,6300
24548,1,12800
24548,0,16000
24548,2,6300
24548,3,6300
24549,1,57600
24549,0,72000
24549,2,25200
24549,3,25200
24551,1,57600
24551,0,72000
24551,2,25200
24551,3,25200
24553,1,57600
24553,0,72000
24553,2,25200
24553,3,25200
24555,1,57600
24555,0,72000
24555,2,25200
24555,3,25200
24557,1,12800
24557,0,16000
24557,2,6300
24557,3,6300
24559,1,12800
24559,0,16000
24559,2,6300
24559,3,6300
24561,1,12800
24561,0,16000
24561,2,6300
24561,3,6300
24570,1,28800
24570,4,72000
24570,0,36000
24570,2,12600
24570,3,12600
24604,1,3840
24604,0,4800
24604,2,168
24604,3,168
24605,1,3840
24605,0,4800
24605,2,168
24605,3,168
24614,1,7680
24614,0,9600
24614,2,336
24614,3,336
24615,1,7680
24615,0,9600
24615,2,336
24615,3,336
24616,1,7680
24616,0,9600
24616,2,336
24616,3,336
24617,1,7680
24617,0,9600
24617,2,336
24617,3,336
24621,1,1440
24621,0,1800
24621,2,630
24621,3,630
24623,1,2160
