blueprintTypeID,activity,typeID,level
12004,3,11444,1
12004,3,11452,1
12006,1,11450,1
12006,1,11452,1
12006,0,3380,5
12006,0,3397,1
12006,0,11450,1
12006,0,11452,1
12006,2,3409,5
12006,2,11450,1
12006,2,11452,1
12006,3,3403,5
12006,3,11450,1
12006,3,11452,1
12012,1,11452,1
12012,1,11454,1
12012,0,3380,5
12012,0,3397,1
12012,0,11452,1
12012,0,11454,1
12012,2,3409,5
12012,2,11452,1
12012,2,11454,1
12012,3,3403,5
12012,3,11452,1
12012,3,11454,1
12014,1,11445,1
12014,1,11446,1
12014,0,3380,5
12014,0,3397,1
12014,0,11445,1
12014,0,11446,1
12014,2,3409,5
12014,2,11445,1
12014,2,11446,1
12014,3,3403,5
12014,3,11445,1
12014,3,11446,1
12016,1,11445,1
12016,1,11452,1
12016,0,3380,5
12016,0,3397,1
12016,0,11445,1
12016,0,11452,1
12016,2,3409,5
12016,2,11445,1
12016,2,11452,1
12016,3,3403,5
12016,3,11445,1
12016,3,11452,1
12018,1,11444,1
12018,1,11446,1
12018,0,3380,5
12018,0,3397,1
12018,0,11444,1
12018,0,11446,1
12018,2,3409,5
12018,2,11444,1
12018,2,11446,1
12018,3,3403,5
12018,3,11444,1
12018,3,11446,1
12020,1,11444,1
12020,1,11452,1
12020,0,3380,5
12020,0,3397,1
12020,0,11444,1
12020,0,11452,1
12020,2,3409,5
12020,2,11444,1
12020,2,11452,1
12020,3,3403,5
12020,3,11444,1
12020,3,11452,1
12022,1,11450,1
12022,1,11446,1
12022,0,3380,5
12022,0,3397,1
12022,0,11450,1
12022,0,11446,1
12022,2,3409,5
12022,2,11450,1
12022,2,11446,1
12022,3,3403,5
12022,3,11450,1
12022,3,11446,1
12024,1,11450,1
12024,1,11452,1
12024,0,3380,5
12024,0,3397,1
12024,0,11450,1
12024,0,11452,1
12024,2,3409,5
12024,2,11450,1
12024,2,11452,1
12024,3,3403,5
12024,3,11450,1
12024,3,11452,1
12031,1,11449,1
12031,1,11454,1
12031,0,3380,5
12031,0,3395,1
12031,0,11449,1
12031,0,11454,1
12031,2,3409,5
12031,2,11449,1
12031,2,11454,1
12031,3,3403,5
12031,3,11449,1
12031,3,11454,1
12035,1,11445,1
12035,1,11449,1
12035,0,3380,5
12035,0,3395,1
12035,0,11445,1
12035,0,11449,1
12035,2,3409,5
12035,2,11445,1
12035,2,11449,1
12035,3,3403,5
12035,3,11445,1
12035,3,11449,1
12037,1,11445,3
12037,1,11487,3
12037,0,3380,5
12037,0,3395,4
12037,0,11445,1
12037,0,11487,1
12037,2,3409,5
12037,2,11445,2
12037,2,11487,2
12037,3,3403,5
12037,3,11445,3
12037,3,11487,3
12041,1,11444,1
12041,1,11449,1
12041,0,3380,5
12041,0,3395,1
12041,0,11444,1
12041,0,11449,1
12041,2,3409,5
12041,2,11444,1
12041,2,11449,1
12041,3,3403,5
12041,3,11444,1
12041,3,11449,1
12043,1,11450,1
12043,1,11452,1
12043,0,3380,5
12043,0,3395,1
12043,0,11450,1
12043,0,11452,1
12043,2,3409,5
12043,2,11450,1
12043,2,11452,1
12043,3,3403,5
12043,3,11450,1
12043,3,11452,1
12045,1,11450,1
12045,1,11452,1
12045,0,3380,5
12045,0,3395,1
12045,0,11450,1
12045,0,11452,1
12045,2,3409,5
12045,2,11450,1
12045,2,11452,1
12045,3,3403,5
12045,3,11450,1
12045,3,11452,1
12053,4,11529,1
12053,4,11449,1
12053,4,21791,1
12053,0,3380,1
12055,4,11529,1
12055,4,11449,1
12055,4,21791,1
12055,0,3380,1
12057,4,11529,1
12057,4,11449,1
12057,4,21791,1
12057,0,3380,1
12059,1,11449,1
12059,1,11529,1
12059,0,3380,5
12059,0,11449,1
12059,0,11529,1
12059,2,3409,5
12059,2,11449,1
12059,2,11529,1
12059,3,3403,5
12059,3,11449,1
12059,3,11529,1
12067,4,11529,1
12067,4,11449,1
12067,4,21791,1
12067,0,3380,1
12069,1,11449,1
12069,1,11529,1
12069,0,3380,5
12069,0,11449,1
12069,0,11529,1
12069,2,3409,5
12069,2,11449,1
12069,2,11529,1
12069,3,3403,5
12069,3,11449,1
12069,3,11529,1
12077,1,11449,1
12077,1,11529,1
12077,0,3380,5
12077,0,11449,1
12077,0,11529,1
12077,2,3409,5
12077,2,11449,1
12077,2,11529,1
12077,3,3403,5
12077,3,11449,1
12077,3,11529,1
12085,1,11449,1
12085,1,11529,1
12085,0,3380,5
12085,0,11449,1
12085,0,11529,1
12085,2,3409,5
12085,2,11449,1
12085,2,11529,1
12085,3,3403,5
12085,3,11449,1
12085,3,11529,1
12103,1,11433,1
12103,1,11455,1
12103,0,3380,5
12103,0,11433,1
12103,0,11455,1
12103,2,3409,5
12103,2,11433,1
12103,2,11455,1
12103,3,3403,5
12103,3,11433,1
12103,3,11455,1
12104,1,11443,1
12104,1,11446,1
12104,1,11455,1
12104,0,3380,5
12104,0,11446,1
12104,0,11455,1
12104,2,3409,5
12104,2,11446,1
12104,2,11455,1
12104,3,11446,1
12104,3,11455,1
12105,1,11443,1
12105,1,11446,1
12105,1,11455,1
12105,0,3380,5
12105,0,11446,1
12105,0,11455,1
12105,2,3409,5
12105,2,11446,1
12105,2,11455,1
12105,3,11446,1
12105,3,11455,1
12109,1,3410,5
12109,4,11447,1
12109,4,11452,1
12109,4,23121,1
12109,0,3380,5
12109,2,3409,5
12109,3,3403,5
12218,4,11433,1
12218,4,11455,1
12218,4,23087,1
12218,0,3380,1
12220,4,11433,1
12220,4,11455,1
12220,4,22242,1
12220,4,23087,1
12220,0,3380,1
12220,0,22242,1
12222,1,11433,1
12222,1,11455,1
12222,0,3380,5
12222,0,11433,1
12222,0,11455,1
12222,2,3409,5
12222,2,11433,1
12222,2,11455,1
12222,3,3403,5
12222,3,11433,1
12222,3,11455,1
12224,1,11433,1
12224,1,11455,1
12224,0,11433,1
12224,0,11455,1
12224,0,3380,5
12224,2,11433,1
12224,2,11455,1
12224,2,3409,5
12224,3,11433,1
12224,3,11455,1
12224,3,3403,5
12226,4,11433,1
12226,4,11455,1
12226,4,23087,1
12226,0,3380,1
12258,4,11433,1
12258,4,11455,1
12258,4,23087,1
12258,0,3380,1
12260,1,11433,1
12260,1,11455,1
12260,0,3380,5
12260,0,11433,1
12260,0,11455,1
12260,2,3409,5
12260,2,11433,1
12260,2,11455,1
12260,3,3403,5
12260,3,11433,1
12260,3,11455,1
12262,4,11433,1
12262,4,11455,1
12262,4,23087,1
12262,0,3380,1
12264,1,11433,1
12264,1,11455,1
12264,0,3380,5
12264,0,11433,1
12264,0,11455,1
12264,2,3409,5
12264,2,11433,1
12264,2,11455,1
12264,3,3403,5
12264,3,11433,1
12264,3,11455,1
12266,4,11433,1
12266,4,11455,1
12266,4,23087,1
12266,0,3380,1
12268,1,11433,1
12268,1,11455,1
12268,0,3380,5
12268,0,11433,1
12268,0,11455,1
12268,2,3409,5
12268,2,11433,1
12268,2,11455,1
12268,3,3403,5
12268,3,11433,1
12268,3,11455,1
12270,4,11433,1
12270,4,11455,1
12270,4,23087,1
12270,0,3380,1
12272,1,11433,1
12272,1,11455,1
12272,0,3380,5
12272,0,11433,1
12272,0,11455,1
12272,2,3409,5
12272,2,11433,1
12272,2,11455,1
12272,3,3403,5
12272,3,11433,1
12272,3,11455,1
12275,4,11453,1
12275,4,11452,1
12275,4,21790,1
12275,0,3380,1
12297,1,11446,2
12297,1,11448,2
12297,4,11448,1
12297,4,11446,1
12297,4,21791,1
12297,0,3380,1
12297,0,11446,1
12297,0,11448,1
12297,2,11446,2
12297,2,11448,2
12297,3,11446,3
12297,3,11448,3
12300,1,11446,3
12300,1,11448,3
12300,4,11448,1
12300,4,11446,1
12300,4,21791,1
12300,0,3380,1
12300,0,11446,2
12300,0,11448,2
12300,2,11446,2
12300,2,11448,3
12300,3,11446,3
12300,3,11448,3
12301,1,11446,4
12301,1,11448,4
12301,4,11448,1
12301,4,11446,1
12301,4,21791,1
12301,0,3380,1
12301,0,11446,3
12301,0,11448,3
12301,2,11446,3
12301,2,11448,3
12301,3,11446,4
12301,3,11448,4
12345,4,11441,1
12345,4,11455,1
12345,4,23121,1
12345,0,3380,1
12347,1,11441,1
12347,1,11455,1
12347,0,3380,5
12347,0,11441,1
12347,0,11455,1
12347,2,11441,1
12347,2,11455,1
12347,3,11441,1
12347,3,11455,1
12355,4,11441,1
12355,4,11455,1
12355,4,23121,1
12355,0,3380,1
12357,1,11441,1
12357,1,11455,1
12357,0,3380,5
12357,0,11441,1
12357,0,11455,1
12357,2,11441,1
12357,2,11455,1
12357,3,11441,1
12357,3,11455,1
12553,1,11433,1
12553,1,11441,1
12553,1,11446,1
12553,1,11447,1
12553,1,11449,1
12553,1,11455,1
12553,1,11529,1
12553,2,3409,5
12553,2,11433,1
12553,2,11447,1
12558,1,3402,5
12558,1,11433,1
12558,1,11447,1
12558,0,3380,5
12558,0,11433,1
12558,0,11447,1
12558,2,3409,5
12558,2,11433,1
12558,2,11447,1
12558,3,3403,5
12558,3,11433,1
12558,3,11447,1
12560,1,3402,5
12560,1,11433,1
12560,1,11447,1
12560,0,3380,5
12560,0,11433,1
12560,0,11447,1
12560,2,3409,5
12560,2,11433,1
12560,2,11447,1
12560,3,3403,5
12560,3,11433,1
12560,3,11447,1
12562,1,11433,1
12562,1,11441,1
12562,1,11446,1
12562,1,11447,1
12562,1,11449,1
12562,1,11455,1
12562,1,11529,1
12562,2,3409,5
12562,2,11433,1
12562,2,11447,1
12564,1,3402,5
12564,1,11447,1
12564,1,11433,1
12564,0,3380,5
12564,0,11447,1
12564,0,11433,1
12564,2,3409,5
12564,2,11447,1
12564,2,11433,1
12564,3,3403,5
12564,3,11447,1
12564,3,11433,1
12566,1,3402,5
12566,1,11433,1
12566,1,11447,1
12566,0,3380,5
12566,0,11433,1
12566,0,11447,1
12566,2,3409,5
12566,2,11433,1
12566,2,11447,1
12566,3,3403,5
12566,3,11433,1
12566,3,11447,1
12609,1,3402,5
12609,1,11451,1
12609,1,11452,1
12609,0,3380,5
12609,0,11451,1
12609,0,11452,1
12609,2,3409,5
12609,2,11451,1
12609,2,11452,1
12609,3,3403,5
12609,3,11451,1
12609,3,11452,1
12611,1,11433,1
12611,1,11441,1
12611,1,11446,1
12611,1,11447,1
12611,1,11449,1
12611,1,11455,1
12611,1,11529,1
12613,1,11441,1
12613,1,11455,1
12613,1,3402,5
12613,0,11441,1
12613,0,11455,1
12613,0,3380,5
12613,2,11441,1
12613,2,11455,1
12613,2,3409,5
12613,3,11441,1
12613,3,11455,1
12613,3,3403,5
12615,1,3402,5
12615,1,11441,1
12615,1,11455,1
12615,0,3380,5
12615,0,11441,1
12615,0,11455,1
12615,2,3409,5
12615,2,11441,1
12615,2,11455,1
12615,3,3403,5
12615,3,11441,1
12615,3,11455,1
12617,1,11433,1
12617,1,11441,1
12617,1,11446,1
12617,1,11447,1
12617,1,11449,1
12617,1,11455,1
12617,1,11529,1
12619,1,3402,5
12619,1,11441,1
12619,1,11455,1
12619,0,3380,5
12619,0,11441,1
12619,0,11455,1
12619,2,3409,5
12619,2,11441,1
12619,2,11455,1
12619,3,3403,5
12619,3,11441,1
12619,3,11455,1
12621,1,3402,5
12621,1,11441,1
12621,1,11455,1
12621,0,3380,5
12621,0,11441,1
12621,0,11455,1
12621,2,3409,5
12621,2,11441,1
12621,2,11455,1
12621,3,3403,5
12621,3,11441,1
12621,3,11455,1
12626,1,3402,5
12626,1,11452,1
12626,1,11451,1
12626,0,3380,5
12626,0,11452,1
12626,0,11451,1
12626,2,3409,5
12626,2,11452,1
12626,2,11451,1
12626,3,3403,5
12626,3,11452,1
12626,3,11451,1
12628,1,11433,1
12628,1,11441,1
12628,1,11446,1
12628,1,11447,1
12628,1,11449,1
12628,1,11455,1
12628,1,11529,1
12630,1,11433,1
12630,1,11441,1
12630,1,11446,1
12630,1,11447,1
12630,1,11449,1
12630,1,11451,1
12630,1,11455,1
12632,1,3402,5
12632,1,11452,1
12632,1,11451,1
12632,0,3380,5
12632,0,11452,1
12632,0,11451,1
12632,2,3409,5
12632,2,11452,1
12632,2,11451,1
12632,3,3403,5
12632,3,11452,1
12632,3,11451,1
12634,1,3402,5
12634,1,11449,1
12634,1,11451,1
12634,0,3380,5
12634,0,11452,1
12634,0,11451,1
12634,2,3409,5
12634,2,11449,1
12634,2,11451,1
12634,3,3403,5
12634,3,11433,1
12634,3,11449,1
12634,3,11451,1
12710,4,11448,1
12710,4,11446,1
12710,4,21791,1
12710,0,3380,1
12730,1,11529,1
12730,1,11454,1
12730,0,3380,5
12730,0,3396,1
12730,0,11529,1
12730,0,11454,1
12730,2,3409,5
12730,2,11529,1
12730,2,11454,1
12730,3,3403,5
12730,3,11529,1
12730,3,11454,1
12732,1,11529,1
12732,1,11454,1
12732,0,3380,5
12732,0,3396,1
12732,0,11529,1
12732,0,11454,1
12732,2,3409,5
12732,2,11529,1
12732,2,11454,1
12732,3,3403,5
12732,3,11529,1
12732,3,11454,1
12734,1,11444,1
12734,1,11529,1
12734,0,3380,5
12734,0,3396,1
12734,0,11444,1
12734,0,11529,1
12734,2,3409,5
12734,2,11444,1
12734,2,11529,1
12734,3,3403,5
12734,3,11444,1
12734,3,11529,1
12736,1,11445,1
12736,1,11529,1
12736,0,3380,5
12736,0,3396,1
12736,0,11445,1
12736,0,11529,1
12736,2,3409,5
12736,2,11445,1
12736,2,11529,1
12736,3,3403,5
12736,3,11445,1
12736,3,11529,1
12744,1,11450,1
12744,1,11529,1
12744,0,3380,5
12744,0,3396,1
12744,0,11450,1
12744,0,11529,1
12744,2,3409,5
12744,2,11450,1
12744,2,11529,1
12744,3,3403,5
12744,3,11450,1
12744,3,11529,1
12746,1,11450,1
12746,1,11529,1
12746,0,3380,5
12746,0,3396,1
12746,0,11450,1
12746,0,11529,1
12746,2,3409,5
12746,2,11450,1
12746,2,11529,1
12746,3,3403,5
12746,3,11450,1
12746,3,11529,1
12748,1,11445,1
12748,1,11529,1
12748,0,3380,5
12748,0,3396,1
12748,0,11445,1
12748,0,11529,1
12748,2,3409,5
12748,2,11445,1
12748,2,11529,1
12748,3,3403,5
12748,3,11445,1
12748,3,11529,1
12754,1,11444,1
12754,1,11529,1
12754,0,3380,5
12754,0,3396,1
12754,0,11444,1
12754,0,11529,1
12754,2,3409,5
12754,2,11444,1
12754,2,11529,1
12754,3,3403,5
12754,3,11444,1
12754,3,11529,1
12762,1,3402,5
12762,1,11452,1
12762,1,11451,1
12762,0,3380,5
12762,0,11452,1
12762,0,11451,1
12762,2,3409,5
12762,2,11452,1
12762,2,11451,1
12762,3,3403,5
12762,3,11452,1
12762,3,11451,1
12764,1,11433,1
12764,1,11441,1
12764,1,11446,1
12764,1,11447,1
12764,1,11449,1
12764,1,11451,1
12764,1,11455,1
12766,1,3402,5
12766,1,11452,1
12766,1,11451,1
12766,0,3380,5
12766,0,11452,1
12766,0,11451,1
12766,2,3409,5
12766,2,11452,1
12766,2,11451,1
12766,3,3403,5
12766,3,11452,1
12766,3,11451,1
12768,1,3402,5
12768,1,11452,1
12768,1,11451,1
12768,0,3380,5
12768,0,11452,1
12768,0,11451,1
12768,2,3409,5
12768,2,11452,1
12768,2,11451,1
12768,3,3403,5
12768,3,11452,1
12768,3,11451,1
12770,1,11433,1
12770,1,11441,1
12770,1,11446,1
12770,1,11447,1
12770,1,11449,1
12770,1,11451,1
12770,1,11455,1
12772,1,3402,5
12772,1,11452,1
12772,1,11451,1
12772,0,3380,5
12772,0,11452,1
12772,0,11451,1
12772,2,3409,5
12772,2,11452,1
12772,2,11451,1
12772,3,3403,5
12772,3,11452,1
12772,3,11451,1
12774,1,3402,5
12774,1,11452,1
12774,1,11451,1
12774,0,3380,5
12774,0,11452,1
12774,0,11451,1
12774,2,3409,5
12774,2,11452,1
12774,2,11451,1
12774,3,3403,5
12774,3,11452,1
12774,3,11451,1
12776,1,3402,5
12776,1,11452,1
12776,1,11451,1
12776,0,3380,5
12776,0,11452,1
12776,0,11451,1
12776,2,3409,5
12776,2,11452,1
12776,2,11451,1
12776,3,3403,5
12776,3,11452,1
12776,3,11451,1
12778,1,3402,5
12778,1,11451,1
12778,1,11452,1
12778,0,3380,5
12778,0,11451,1
12778,0,11452,1
12778,2,3409,5
12778,2,11451,1
12778,2,11452,1
12778,3,3403,5
12778,3,11451,1
12778,3,11452,1
12780,1,3402,5
12780,1,11451,1
12780,1,11452,1
12780,0,3380,5
12780,0,11451,1
12780,0,11452,1
12780,2,3409,5
12780,2,11451,1
12780,2,11452,1
12780,3,3403,5
12780,3,11451,1
12780,3,11452,1
12782,1,11433,1
12782,1,11441,1
12782,1,11446,1
12782,1,11447,1
12782,1,11449,1
12782,1,11455,1
12782,1,11529,1
12784,1,11433,1
12784,1,11441,1
12784,1,11446,1
12784,1,11447,1
12784,1,11449,1
12784,1,11455,1
12784,1,11529,1
12786,1,3402,5
12786,1,11441,1
12786,1,11455,1
12786,0,3380,5
12786,0,11441,1
12786,0,11455,1
12786,2,3409,5
12786,2,11441,1
12786,2,11455,1
12786,3,3403,5
12786,3,11441,1
12786,3,11455,1
12788,1,3402,5
12788,1,11441,1
12788,1,11455,1
12788,0,3380,5
12788,0,11441,1
12788,0,11455,1
12788,2,3409,5
12788,2,11441,1
12788,2,11455,1
12788,3,3403,5
12788,3,11441,1
12788,3,11455,1
12790,1,3402,5
12790,1,11441,1
12790,1,11455,1
12790,0,3380,5
12790,0,11441,1
12790,0,11455,1
12790,2,3409,5
12790,2,11441,1
12790,2,11455,1
12790,3,3403,5
12790,3,11441,1
12790,3,11455,1
12792,1,3402,5
12792,1,11441,1
12792,1,11455,1
12792,0,3380,5
12792,0,11441,1
12792,0,11455,1
12792,2,3409,5
12792,2,11441,1
12792,2,11455,1
12792,3,3403,5
12792,3,11441,1
12792,3,11455,1
12794,1,11433,1
12794,1,11441,1
12794,1,11446,1
12794,1,11447,1
12794,1,11449,1
12794,1,11455,1
12794,1,11529,1
12796,1,11433,1
12796,1,11441,1
12796,1,11446,1
12796,1,11447,1
12796,1,11449,1
12796,1,11455,1
12796,1,11529,1
12798,1,11433,1
12798,1,11441,1
12798,1,11446,1
12798,1,11447,1
12798,1,11449,1
12798,1,11455,1
12798,1,11529,1
12800,1,11433,1
12800,1,11441,1
12800,1,11446,1
12800,1,11447,1
12800,1,11449,1
12800,1,11455,1
12800,1,11529,1
12802,1,3402,5
12802,1,11441,1
12802,1,11455,1
12802,0,3380,5
12802,0,11441,1
12802,0,11455,1
12802,2,3409,5
12802,2,11441,1
12802,2,11455,1
12802,3,3403,5
12802,3,11441,1
12802,3,11455,1
12804,1,3402,5
12804,1,11441,1
12804,1,11455,1
12804,0,3380,5
12804,0,11441,1
12804,0,11455,1
12804,2,3409,5
12804,2,11441,1
12804,2,11455,1
12804,3,3403,5
12804,3,11441,1
12804,3,11455,1
12806,1,3402,5
12806,1,11441,1
12806,1,11455,1
12806,0,3380,5
12806,0,11441,1
12806,0,11455,1
12806,2,3409,5
12806,2,11441,1
12806,2,11455,1
12806,3,3403,5
12806,3,11441,1
12806,3,11455,1
12808,1,3402,5
12808,1,11441,1
12808,1,11455,1
12808,0,3380,5
12808,0,11441,1
12808,0,11455,1
12808,2,3409,5
12808,2,11441,1
12808,2,11455,1
12808,3,3403,5
12808,3,11455,1
12808,3,11441,1
12811,1,11433,1
12811,1,11441,1
12811,1,11446,1
12811,1,11447,1
12811,1,11449,1
12811,1,11455,1
12811,1,11529,1
12811,2,3409,5
12811,2,11433,1
12811,2,11447,1
12813,1,11433,1
12813,1,11441,1
12813,1,11446,1
12813,1,11447,1
12813,1,11449,1
12813,1,11455,1
12813,1,11529,1
12813,2,3409,5
12813,2,11433,1
12813,2,11447,1
12815,1,3402,5
12815,1,11433,1
12815,1,11447,1
12815,0,3380,5
12815,0,11433,1
12815,0,11447,1
12815,2,3409,5
12815,2,11433,1
12815,2,11447,1
12815,3,3403,5
12815,3,11433,1
12815,3,11447,1
12817,1,3402,5
12817,1,11433,1
12817,1,11447,1
12817,0,3380,5
12817,0,11433,1
12817,0,11447,1
12817,2,3409,5
12817,2,11433,1
12817,2,11447,1
12817,3,3403,5
12817,3,11433,1
12817,3,11447,1
12819,1,3402,5
12819,1,11447,1
12819,1,11433,1
12819,0,3380,5
12819,0,11447,1
12819,0,11433,1
12819,2,3409,5
12819,2,11447,1
12819,2,11433,1
12819,3,3403,5
12819,3,11447,1
12819,3,11433,1
12821,1,3402,5
12821,1,11447,1
12821,1,11433,1
12821,0,3380,5
12821,0,11447,1
12821,0,11433,1
12821,2,3409,5
12821,2,11447,1
12821,2,11433,1
12821,3,3403,5
12821,3,11447,1
12821,3,11433,1
12823,1,3402,5
12823,1,11433,1
12823,1,11447,1
12823,0,3380,5
12823,0,11433,1
12823,0,11447,1
12823,2,3409,5
12823,2,11433,1
12823,2,11447,1
12823,3,3403,5
12823,3,11433,1
12823,3,11447,1
12825,1,3402,5
12825,1,11433,1
12825,1,11447,1
12825,0,3380,5
12825,0,11433,1
12825,0,11447,1
12825,2,3409,5
12825,2,11433,1
12825,2,11447,1
12825,3,3403,5
12825,3,11433,1
12825,3,11447,1
12827,1,3402,5
12827,1,11433,1
12827,1,11447,1
12827,0,3380,5
12827,0,11433,1
12827,0,11447,1
12827,2,3409,5
12827,2,11433,1
12827,2,11447,1
12827,3,3403,5
12827,3,11433,1
12827,3,11447,1
12829,1,3402,5
12829,1,11433,1
12829,1,11447,1
12829,0,3380,5
12829,0,11433,1
12829,0,11447,1
12829,2,3409,5
12829,2,11433,1
12829,2,11447,1
12829,3,3403,5
12829,3,11433,1
12829,3,11447,1
12831,1,11433,1
12831,1,11441,1
12831,1,11446,1
12831,1,11447,1
12831,1,11449,1
12831,1,11455,1
12831,1,11529,1
12831,2,3409,5
12831,2,11433,1
12831,2,11447,1
12833,1,11433,1
12833,1,11441,1
12833,1,11446,1
12833,1,11447,1
12833,1,11449,1
12833,1,11455,1
12833,1,11529,1
12833,2,3409,5
12833,2,11433,1
12833,2,11447,1
13000,1,11443,1
13000,1,11446,3
13000,1,11455,3
13000,4,11455,1
13000,4,11446,1
13000,4,21790,1
13000,0,3380,5
13000,0,11446,1
13000,0,11455,1
13000,2,3409,5
13000,2,11446,2
13000,2,11455,2
13000,3,11446,2
13000,3,11455,2
13002,1,11433,1
13002,1,11455,1
13002,0,3380,5
13002,0,11433,1
13002,0,11455,1
13002,2,3409,5
13002,2,11433,1
13002,2,11455,1
13002,3,11433,1
13002,3,11455,1
13004,1,11433,1
13004,1,11455,1
13004,0,3380,5
13004,0,11433,1
13004,0,11455,1
13004,2,3409,5
13004,2,11433,1
13004,2,11455,1
13004,3,3403,5
13004,3,11433,1
13004,3,11455,1
13203,0,3380,1
13321,4,11451,1
13321,4,11449,1
13321,4,21790,1
13321,0,3380,1
15509,4,11453,1
15509,4,11446,1
15509,4,21790,1
15509,0,3380,1
15511,4,11453,1
15511,4,11446,1
15511,4,21791,1
15511,0,3380,1
15676,0,3380,1
15678,0,3380,1
15682,0,3380,1
15684,0,3380,1
15686,0,3380,1
15688,0,3380,1
15690,0,3380,1
15692,0,3380,1
15694,0,3380,1
15696,0,3380,1
15698,0,3380,1
15700,0,3380,1
15702,0,3380,1
15704,0,3380,1
15706,0,3380,1
15708,0,3380,1
15710,0,3380,1
15712,0,3380,1
15714,0,3380,1
15716,0,3380,1
15718,0,3380,1
15720,0,3380,1
15722,0,3380,1
15724,0,3380,1
15726,0,3380,1
15728,0,3380,1
15730,0,3380,1
15732,0,3380,1
15734,0,3380,1
15736,0,3380,1
15738,0,3380,1
15740,0,3380,1
15748,0,3380,1
15750,0,3380,1
15752,0,3380,1
15754,0,3380,1
15756,0,3380,1
15758,0,3380,1
15760,0,3380,1
15762,0,3380,1
15765,0,3380,1
15767,0,3380,1
15769,0,3380,1
15771,0,3380,1
15773,0,3380,1
15777,0,3380,1
15779,0,3380,1
15781,0,3380,1
15783,0,3380,1
15785,0,3380,1
15787,0,3380,1
15789,0,3380,1
15791,0,3380,1
15793,0,3380,1
15795,0,3380,1
15797,0,3380,1
15799,0,3380,1
15801,0,3380,1
15803,0,3380,1
15805,0,3380,1
15807,0,3380,1
15809,0,3380,1
15811,0,3380,1
15819,0,3380,1
15822,0,3380,1
15839,0,3380,1
15842,0,3380,1
15876,0,3380,1
15878,0,3380,1
15880,0,3380,1
15882,0,3380,1
15884,0,3380,1
15886,1,11433,3
15886,1,11455,3
15886,0,3380,1
15888,0,3380,1
15890,0,3380,1
15892,0,3380,1
15894,0,3380,1
15896,0,3380,1
15906,0,3380,1
15908,0,3380,1
15910,0,3380,1
15912,0,3380,1
15914,0,3380,1
15916,0,3380,1
15918,0,3380,1
15920,0,3380,1
15922,0,3380,1
15924,0,3380,1
15926,0,3380,1
15928,0,3380,1
15930,0,3380,1
15932,0,3380,1
15936,0,3380,1
15938,0,3380,1
15940,0,3380,1
15942,0,3380,1
15946,0,3380,1
15948,0,3380,1
15950,0,3380,1
15954,0,3380,1
15956,0,3380,1
15958,0,3380,1
15960,0,3380,1
15962,0,3380,1
15964,0,3380,1
15966,0,3380,1
15968,0,3380,1
16029,1,11451,1
16029,1,11452,1
16029,0,3380,5
16029,0,11451,1
16029,0,11452,1
16029,2,3409,5
16029,2,11451,1
16029,2,11452,1
16029,3,3403,5
16029,3,11451,1
16029,3,11452,1
16032,1,11451,1
16032,1,11452,1
16032,0,3380,5
16032,0,11451,1
16032,0,11452,1
16032,2,3409,5
16032,2,11451,1
16032,2,11452,1
16032,3,3403,5
16032,3,11451,1
16032,3,11452,1
16063,0,3380,1
16066,0,3380,1
16228,4,11452,1
16228,4,21790,1
16228,4,11454,1
16228,0,3380,1
16230,4,11450,1
16230,4,11452,1
16230,4,23121,1
16230,0,3380,1
16232,4,11445,1
16232,4,11452,1
16232,4,21791,1
16232,0,3380,1
16234,4,11444,1
16234,4,11452,1
16234,4,23087,1
16234,0,3380,1
16237,4,11444,1
16237,4,11433,1
16237,4,23087,1
16237,0,3380,1
