typeID,name
15006,Raysere's Modified Energized Kinetic Membrane
15008,Vizan's Modified Energized Kinetic Membrane
15010,Ahremen's Modified Energized Kinetic Membrane
15012,Chelm's Modified Energized Kinetic Membrane
15014,Draclira's Modified Energized Kinetic Membrane
15016,Brokara's Modified Armor EM Hardener
15018,Tairei's Modified Armor EM Hardener
15020,Selynne's Modified Armor EM Hardener
15022,Raysere's Modified Armor EM Hardener
15024,Vizan's Modified Armor EM Hardener
15026,Ahremen's Modified Armor EM Hardener
15028,Chelm's Modified Armor EM Hardener
15030,Draclira's Modified Armor EM Hardener
15032,Brokara's Modified Armor Thermal Hardener
15034,Tairei's Modified Armor Thermal Hardener
15036,Selynne's Modified Armor Thermal Hardener
15038,Raysere's Modified Armor Thermal Hardener
15040,Vizan's Modified Armor Thermal Hardener
15042,Ahremen's Modified Armor Thermal Hardener
15044,Chelm's Modified Armor Thermal Hardener
15046,Draclira's Modified Armor Thermal Hardener
15048,Brokara's Modified Armor Kinetic Hardener
15050,Tairei's Modified Armor Kinetic Hardener
15052,Selynne's Modified Armor Kinetic Hardener
15054,Raysere's Modified Armor Kinetic Hardener
15056,Vizan's Modified Armor Kinetic Hardener
15058,Ahremen's Modified Armor Kinetic Hardener
15060,Chelm's Modified Armor Kinetic Hardener
15062,Draclira's Modified Armor Kinetic Hardener
15064,Brokara's Modified Armor Explosive Hardener
15066,Tairei's Modified Armor Explosive Hardener
15068,Selynne's Modified Armor Explosive Hardener
15070,Raysere's Modified Armor Explosive Hardener
15072,Vizan's Modified Armor Explosive Hardener
15074,Ahremen's Modified Armor Explosive Hardener
15076,Chelm's Modified Armor Explosive Hardener
15078,Draclira's Modified Armor Explosive Hardener
15080,Brokara's Modified Capacitor Power Relay
15082,Tairei's Modified Capacitor Power Relay
15084,Selynne's Modified Capacitor Power Relay
15086,Raysere's Modified Capacitor Power Relay
15088,Vizan's Modified Capacitor Power Relay
15090,Ahremen's Modified Capacitor Power Relay
15092,Chelm's Modified Capacitor Power Relay
15094,Draclira's Modified Capacitor Power Relay
15096,Brokara's Modified Power Diagnostic System
15098,Tairei's Modified Power Diagnostic System
15100,Selynne's Modified Power Diagnostic System
15102,Raysere's Modified Power Diagnostic System
15104,Vizan's Modified Power Diagnostic System
15106,Ahremen's Modified Power Diagnostic System
15108,Chelm's Modified Power Diagnostic System
15110,Draclira's Modified Power Diagnostic System
15112,Brokara's Modified Reactor Control Unit
15114,Tairei's Modified Reactor Control Unit
15116,Selynne's Modified Reactor Control Unit
15118,Raysere's Modified Reactor Control Unit
15120,Vizan's Modified Reactor Control Unit
15122,Ahremen's Modified Reactor Control Unit
15124,Chelm's Modified Reactor Control Unit
15126,Draclira's Modified Reactor Control Unit
15128,Brokara's Modified Heavy Capacitor Booster
15130,Tairei's Modified Heavy Capacitor Booster
15132,Selynne's Modified Heavy Capacitor Booster
15134,Raysere's Modified Heavy Capacitor Booster
15136,Vizan's Modified Heavy Capacitor Booster
15138,Ahremen's Modified Heavy Capacitor Booster
15140,Chelm's Modified Heavy Capacitor Booster
15142,Draclira's Modified Heavy Capacitor Booster
15144,Brynn's Modified Magnetic Field Stabilizer
15146,Tuvan's Modified Magnetic Field Stabilizer
15148,Setele's Modified Magnetic Field Stabilizer
15150,Cormack's Modified Magnetic Field Stabilizer
15152,Brynn's Modified Large Plasma Smartbomb
15154,Tuvan's Modified Large Plasma Smartbomb
15156,Setele's Modified Large Plasma Smartbomb
15158,Cormack's Modified Large Plasma Smartbomb
15160,Brynn's Modified Large Armor Repairer
15161,Tuvan's Modified Large Armor Repairer
15162,Setele's Modified Large Armor Repairer
15163,Cormack's Modified Large Armor Repairer
15164,Brynn's Modified Adaptive Nano Plating
15166,Tuvan's Modified Adaptive Nano Plating
15168,Setele's Modified Adaptive Nano Plating
15170,Cormack's Modified Adaptive Nano Plating
15172,Brynn's Modified Thermal Plating
15174,Tuvan's Modified Thermal Plating
15176,Setele's Modified Thermal Plating
15178,Cormack's Modified Thermal Plating
15180,Brynn's Modified EM Plating
15182,Tuvan's Modified EM Plating
15184,Setele's Modified EM Plating
15186,Cormack's Modified EM Plating
15188,Brynn's Modified Explosive Plating
15190,Tuvan's Modified Explosive Plating
15192,Setele's Modified Explosive Plating
15194,Cormack's Modified Explosive Plating
15196,Brynn's Modified Kinetic Plating
15198,Tuvan's Modified Kinetic Plating
15200,Setele's Modified Kinetic Plating
15202,Cormack's Modified Kinetic Plating
15204,Brynn's Modified Energized Adaptive Nano Membrane
15206,Tuvan's Modified Energized Adaptive Nano Membrane
15208,Setele's Modified Energized Adaptive Nano Membrane
15210,Cormack's Modified Energized Adaptive Nano Membrane
15212,Brynn's Modified Energized Thermal Membrane
15214,Tuvan's Modified Energized Thermal Membrane
15216,Setele's Modified Energized Thermal Membrane
15218,Cormack's Modified Energized Thermal Membrane
15220,Brynn's Modified Energized EM Membrane
15222,Tuvan's Modified Energized EM Membrane
15224,Setele's Modified Energized EM Membrane
15226,Cormack's Modified Energized EM Membrane
15228,Brynn's Modified Energized Explosive Membrane
15230,Tuvan's Modified Energized Explosive Membrane
15232,Setele's Modified Energized Explosive Membrane
15234,Cormack's Modified Energized Explosive Membrane
15236,Brynn's Modified Energized Kinetic Membrane
15238,Tuvan's Modified Energized Kinetic Membrane
15240,Setele's Modified Energized Kinetic Membrane
15242,Cormack's Modified Energized Kinetic Membrane
15244,Brynn's Modified Armor EM Hardener
15246,Tuvan's Modified Armor EM Hardener
15248,Setele's Modified Armor EM Hardener
15250,Cormack's Modified Armor EM Hardener
15252,Brynn's Modified Armor Thermal Hardener
15254,Tuvan's Modified Armor Thermal Hardener
15256,Setele's Modified Armor Thermal Hardener
15258,Cormack's Modified Armor Thermal Hardener
15260,Brynn's Modified Armor Kinetic Hardener
15262,Tuvan's Modified Armor Kinetic Hardener
15264,Setele's Modified Armor Kinetic Hardener
15266,Cormack's Modified Armor Kinetic Hardener
15268,Brynn's Modified Armor Explosive Hardener
15270,Tuvan's Modified Armor Explosive Hardener
15272,Setele's Modified Armor Explosive Hardener
15274,Cormack's Modified Armor Explosive Hardener
15276,Brynn's Modified Sensor Booster
15278,Tuvan's Modified Sensor Booster
15280,Setele's Modified Sensor Booster
15282,Cormack's Modified Sensor Booster
15284,Brynn's Modified Tracking Computer
15286,Tuvan's Modified Tracking Computer
15288,Setele's Modified Tracking Computer
15290,Cormack's Modified Tracking Computer
15292,Brynn's Modified Power Diagnostic System
15294,Tuvan's Modified Power Diagnostic System
15296,Setele's Modified Power Diagnostic System
15298,Cormack's Modified Power Diagnostic System
15300,Brynn's Modified Reactor Control Unit
15302,Tuvan's Modified Reactor Control Unit
15304,Setele's Modified Reactor Control Unit
15306,Cormack's Modified Reactor Control Unit
15308,Brynn's Modified Co-Processor
15310,Tuvan's Modified Co-Processor
15312,Setele's Modified Co-Processor
15314,Cormack's Modified Co-Processor
15316,Galeptos Medicine
15317,Genetically Enhanced Livestock
15318,Top-Secret Design Documents
15319,Large Special Delivery
15331,Metal Scraps
15353,Research Tools
15410,Neophite
15416,Naiyon's Modified Magnetic Field Stabilizer
15437,Makur's Modified Capacitor Power Relay
15447,Shaqil's Modified Gyrostabilizer
15453,Shaqil's Modified Energized Thermal Membrane
15455,Shaqil's Modified Energized Adaptive Nano Membrane
15457,Standard X-Instinct Booster
15458,Improved X-Instinct Booster
15459,Strong X-Instinct Booster
15460,Standard Frentix Booster
15461,Improved Frentix Booster
15462,Strong Frentix Booster
15463,Standard Mindflood Booster
15464,Improved Mindflood Booster
15465,Strong Mindflood Booster
15466,Standard Drop Booster
15477,Improved Drop Booster
15478,Strong Drop Booster
15479,Standard Exile Booster
15480,Improved Exile Booster
15508,Vespa I
15510,Valkyrie I
15675,Caldari Navy Co-Processor
15677,Federation Navy Co-Processor
15681,Caldari Navy Ballistic Control System
15683,Republic Fleet Ballistic Control System
15685,Imperial Navy Thermal Plating
15687,Imperial Navy EM Plating
15689,Imperial Navy Explosive Plating
15691,Imperial Navy Kinetic Plating
15693,Imperial Navy Adaptive Nano Plating
15695,Republic Fleet Thermal Plating
15697,Republic Fleet EM Plating
15699,Republic Fleet Explosive Plating
15701,Republic Fleet Kinetic Plating
15703,Republic Fleet Adaptive Nano Plating
15705,Imperial Navy Armor Thermal Hardener
15707,Imperial Navy Armor Kinetic Hardener
15709,Imperial Navy Armor Explosive Hardener
15711,Imperial Navy Armor EM Hardener
15713,Republic Fleet Armor Thermal Hardener
15715,Republic Fleet Armor Kinetic Hardener
15717,Republic Fleet Armor Explosive Hardener
15719,Republic Fleet Armor EM Hardener
15721,Imperial Navy Energized Thermal Membrane
15723,Imperial Navy Energized EM Membrane
15725,Imperial Navy Energized Explosive Membrane
15727,Imperial Navy Energized Kinetic Membrane
15729,Imperial Navy Energized Adaptive Nano Membrane
15731,Federation Navy Energized Thermal Membrane
15733,Federation Navy Energized EM Membrane
15735,Federation Navy Energized Explosive Membrane
15737,Federation Navy Energized Kinetic Membrane
15739,Federation Navy Energized Adaptive Nano Membrane
15741,Ammatar Navy Small Armor Repairer
15742,Ammatar Navy Medium Armor Repairer
15743,Ammatar Navy Large Armor Repairer
15744,Federation Navy Small Armor Repairer
15745,Federation Navy Medium Armor Repairer
15746,Federation Navy Large Armor Repairer
15747,Republic Fleet 5MN Microwarpdrive
15749,Republic Fleet 1MN Afterburner
15751,Republic Fleet 50MN Microwarpdrive
15753,Republic Fleet 10MN Afterburner
15755,Republic Fleet 500MN Microwarpdrive
15757,Republic Fleet 100MN Afterburner
15759,Federation Navy 5MN Microwarpdrive
15761,Federation Navy 1MN Afterburner
15764,Federation Navy 50MN Microwarpdrive
15766,Federation Navy 10MN Afterburner
15768,Federation Navy 500MN Microwarpdrive
15770,Federation Navy 100MN Afterburner
15772,Ammatar Navy Small Capacitor Booster
15774,Ammatar Navy Micro Capacitor Booster
15776,Ammatar Navy Medium Capacitor Booster
15778,Ammatar Navy Heavy Capacitor Booster
15780,Imperial Navy Small Capacitor Booster
15782,Imperial Navy Micro Capacitor Booster
15784,Imperial Navy Medium Capacitor Booster
15786,Imperial Navy Heavy Capacitor Booster
15788,Ammatar Navy Cap Recharger
15790,Caldari Navy Cloaking Device
15792,Federation Navy Tracking Computer
15794,Ammatar Navy Small Energy Neutralizer
15796,Ammatar Navy Medium Energy Neutralizer
15798,Ammatar Navy Heavy Energy Neutralizer
15800,Imperial Navy Small Energy Neutralizer
15802,Imperial Navy Medium Energy Neutralizer
15804,Imperial Navy Heavy Energy Neutralizer
15806,Republic Fleet Gyrostabilizer
15808,Ammatar Navy Heat Sink
15810,Imperial Navy Heat Sink
15812,Republic Fleet Overdrive Injector
15813,Republic Fleet Nanofiber Structure
15814,Caldari Navy Dual 250mm Railgun
15815,Caldari Navy Dual 150mm Railgun
15816,Caldari Navy 75mm Railgun
15817,Caldari Navy 425mm Railgun
15818,Caldari Navy 350mm Railgun
15820,Caldari Navy 250mm Railgun
15821,Caldari Navy 200mm Railgun
15823,Caldari Navy 150mm Railgun
15824,Caldari Navy 125mm Railgun
15825,Federation Navy Neutron Blaster Cannon
15826,Federation Navy Light Neutron Blaster
15827,Federation Navy Light Ion Blaster
15828,Federation Navy Light Electron Blaster
15829,Federation Navy Ion Blaster Cannon
15830,Federation Navy Heavy Neutron Blaster
15831,Federation Navy Heavy Ion Blaster
15832,Federation Navy Heavy Electron Blaster
15833,Federation Navy Electron Blaster Cannon
15834,Federation Navy Dual 250mm Railgun
15835,Federation Navy Dual 150mm Railgun
15836,Federation Navy 75mm Railgun
15837,Federation Navy 425mm Railgun
15838,Federation Navy 350mm Railgun
15840,Federation Navy 250mm Railgun
15841,Federation Navy 200mm Railgun
15843,Federation Navy 150mm Railgun
15844,Federation Navy 125mm Railgun
15845,Ammatar Navy Tachyon Beam Laser
15846,Ammatar Navy Quad Beam Laser
15847,Ammatar Navy Mega Pulse Laser
15848,Ammatar Navy Mega Beam Laser
15849,Ammatar Navy Small Focused Pulse Laser
15850,Ammatar Navy Small Focused Beam Laser
15851,Ammatar Navy Heavy Pulse Laser
15852,Ammatar Navy Heavy Beam Laser
15853,Ammatar Navy Gatling Pulse Laser
15854,Ammatar Navy Focused Medium Pulse Laser
15855,Ammatar Navy Focused Medium Beam Laser
15856,Ammatar Navy Dual Light Pulse Laser
15857,Ammatar Navy Dual Light Beam Laser
15858,Ammatar Navy Dual Heavy Pulse Laser
15859,Ammatar Navy Dual Heavy Beam Laser
15860,Imperial Navy Tachyon Beam Laser
15861,Imperial Navy Quad Beam Laser
15862,Imperial Navy Mega Pulse Laser
15863,Imperial Navy Mega Beam Laser
15864,Imperial Navy Small Focused Pulse Laser
15865,Imperial Navy Small Focused Beam Laser
15866,Imperial Navy Heavy Pulse Laser
15867,Imperial Navy Heavy Beam Laser
15868,Imperial Navy Gatling Pulse Laser
15869,Imperial Navy Focused Medium Pulse Laser
15870,Imperial Navy Focused Medium Beam Laser
15871,Imperial Navy Dual Light Pulse Laser
15872,Imperial Navy Dual Light Beam Laser
15873,Imperial Navy Dual Heavy Pulse Laser
15874,Imperial Navy Dual Heavy Beam Laser
15875,Ammatar Navy Small Energy Nosferatu
15877,Ammatar Navy Medium Energy Nosferatu
15879,Ammatar Navy Heavy Energy Nosferatu
15881,Imperial Navy Small Energy Nosferatu
15883,Imperial Navy Medium Energy Nosferatu
15885,Imperial Navy Heavy Energy Nosferatu
15887,Caldari Navy Warp Scrambler
15889,Caldari Navy Warp Disruptor
15891,Republic Fleet Warp Disruptor
15893,Republic Fleet Warp Scrambler
15895,Federation Navy Magnetic Field Stabilizer
15897,Caldari Navy X-Large Shield Booster
15898,Caldari Navy Small Shield Booster
15899,Caldari Navy Medium Shield Booster
15900,Caldari Navy Large Shield Booster
15901,Republic Fleet X-Large Shield Booster
15902,Republic Fleet Small Shield Booster
15903,Republic Fleet Medium Shield Booster
15904,Republic Fleet Large Shield Booster
15905,Caldari Navy Shield Boost Amplifier
15907,Republic Fleet Shield Boost Amplifier
15909,Caldari Navy EM Ward Amplifier
15911,Caldari Navy Kinetic Deflection Amplifier
15913,Caldari Navy Thermal Dissipation Amplifier
15915,Caldari Navy Explosive Deflection Amplifier
15917,Republic Fleet EM Ward Amplifier
15919,Republic Fleet Kinetic Deflection Amplifier
15921,Republic Fleet Thermal Dissipation Amplifier
15923,Republic Fleet Explosive Deflection Amplifier
15925,Caldari Navy Small Graviton Smartbomb
15927,Caldari Navy Micro Graviton Smartbomb
15929,Caldari Navy Medium Graviton Smartbomb
15931,Caldari Navy Large Graviton Smartbomb
15933,Republic Fleet Micro Proton Smartbomb
15935,Republic Fleet Small Proton Smartbomb
15937,Republic Fleet Medium Proton Smartbomb
15939,Republic Fleet Large Proton Smartbomb
15941,Ammatar Navy Small EMP Smartbomb
15943,Ammatar Navy Micro EMP Smartbomb
15945,Ammatar Navy Medium EMP Smartbomb
15947,Ammatar Navy Large EMP Smartbomb
15949,Federation Navy Small Plasma Smartbomb
15951,Federation Navy Micro Plasma Smartbomb
15953,Federation Navy Medium Plasma Smartbomb
15955,Federation Navy Large Plasma Smartbomb
15957,Imperial Navy Small EMP Smartbomb
15959,Imperial Navy Micro EMP Smartbomb
15961,Imperial Navy Medium EMP Smartbomb
15963,Imperial Navy Large EMP Smartbomb
15965,Republic Fleet Tracking Enhancer
15967,Federation Navy Remote Tracking Computer
16003,Eifyr and Co. 'Rogue' Navigation NN-605
16004,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-705
16005,Eifyr and Co. 'Rogue' Fuel Conservation FC-805
16006,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-905
16008,Eifyr and Co. 'Rogue' Acceleration Control AC-603
16009,Eifyr and Co. 'Rogue' Acceleration Control AC-605
16041,Colossal Sealed Cargo Containers
16042,Medium Sized Sealed Cargo Containers
16043,Giant Sealed Cargo Containers
16044,Small Sealed Cargo Containers
16045,Large Sealed Cargo Containers
16046,Republic Fleet 125mm Autocannon
16047,Republic Fleet 1200mm Artillery
16048,Republic Fleet 1400mm Howitzer Artillery
